,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry
43,AAPL260417C00370000,2025-10-14 14:26:59+00:00,370.0,0.37,0.37,0.41,0.0,0.0,4.0,72.0,0.2758861474609374,False,REGULAR,USD,call,2026-04-17
0,AAPL260417P00120000,2025-10-01 14:12:21+00:00,120.0,0.24,0.34,0.38,0.0,0.0,1.0,91.0,0.48340360351562506,False,REGULAR,USD,put,2026-04-17
1,AAPL260417P00125000,2025-10-13 18:09:25+00:00,125.0,0.37,0.4,0.44,0.0,0.0,4.0,35.0,0.4687553125,False,REGULAR,USD,put,2026-04-17
2,AAPL260417P00130000,2025-10-02 14:43:43+00:00,130.0,0.33,0.48,0.52,0.0,0.0,5.0,406.0,0.45606012695312503,False,REGULAR,USD,put,2026-04-17
3,AAPL260417P00135000,2025-09-19 16:42:20+00:00,135.0,0.45,0.57,0.61,0.0,0.0,2.0,53.0,0.44360907958984375,False,REGULAR,USD,put,2026-04-17
4,AAPL260417P00140000,2025-10-16 17:45:50+00:00,140.0,0.71,0.68,0.71,0.22999999,47.916664,6.0,66.0,0.4309138940429688,False,REGULAR,USD,put,2026-04-17
5,AAPL260417P00145000,2025-10-13 14:17:42+00:00,145.0,0.7,0.8,0.84,0.0,0.0,1.0,45.0,0.41992767578125,False,REGULAR,USD,put,2026-04-17
6,AAPL260417P00150000,2025-10-13 14:18:22+00:00,150.0,0.82,0.94,0.99,0.0,0.0,12.0,48.0,0.40918559570312496,False,REGULAR,USD,put,2026-04-17
7,AAPL260417P00155000,2025-10-14 18:48:14+00:00,155.0,0.95,1.11,1.16,0.0,0.0,2.0,87.0,0.398443515625,False,REGULAR,USD,put,2026-04-17
8,AAPL260417P00160000,2025-10-16 15:58:47+00:00,160.0,1.18,1.29,1.34,0.120000005,11.320755,2.0,159.0,0.38684695190429685,False,REGULAR,USD,put,2026-04-17
9,AAPL260417P00165000,2025-10-13 14:05:14+00:00,165.0,1.34,1.52,1.57,0.0,0.0,2.0,60.0,0.37683728637695313,False,REGULAR,USD,put,2026-04-17
10,AAPL260417P00170000,2025-10-16 18:14:32+00:00,170.0,1.91,1.8,1.85,0.52,37.410072,47.0,57.0,0.3676821044921875,False,REGULAR,USD,put,2026-04-17
11,AAPL260417P00175000,2025-10-14 17:12:47+00:00,175.0,2.12,2.1,2.15,0.30999994,17.12707,5.0,145.0,0.35773347351074214,False,REGULAR,USD,put,2026-04-17
12,AAPL260417P00180000,2025-10-16 18:44:28+00:00,180.0,2.49,2.46,2.51,0.56000006,29.015549,10.0,312.0,0.3484562225341796,False,REGULAR,USD,put,2026-04-17
13,AAPL260417P00185000,2025-10-16 17:53:06+00:00,185.0,2.87,2.88,2.94,0.29999995,11.673151,163.0,163.0,0.33991138610839844,False,REGULAR,USD,put,2026-04-17
14,AAPL260417P00190000,2025-10-16 18:44:28+00:00,190.0,3.4,3.35,3.4,0.6300001,22.743687,18.0,857.0,0.3303899969482421,False,REGULAR,USD,put,2026-04-17
15,AAPL260417P00195000,2025-10-16 18:44:28+00:00,195.0,3.95,3.9,4.0,0.6200001,18.618622,595.0,805.0,0.32306585144042954,False,REGULAR,USD,put,2026-04-17
16,AAPL260417P00200000,2025-10-16 18:25:36+00:00,200.0,4.6,4.55,4.65,1.0,27.777779,29.0,1669.0,0.31482618774414056,False,REGULAR,USD,put,2026-04-17
17,AAPL260417P00205000,2025-10-16 18:44:28+00:00,205.0,5.35,5.3,5.4,0.6999998,15.05376,44.0,797.0,0.3068306622314453,False,REGULAR,USD,put,2026-04-17
18,AAPL260417P00210000,2025-10-16 18:44:28+00:00,210.0,6.2,6.1,6.2,1.1499996,22.772268,139.0,897.0,0.29776703216552725,False,REGULAR,USD,put,2026-04-17
19,AAPL260417P00215000,2025-10-16 18:24:25+00:00,215.0,7.45,7.1,7.2,0.6999998,10.370368,1270.0,639.0,0.2905649557495117,False,REGULAR,USD,put,2026-04-17
20,AAPL260417P00220000,2025-10-16 18:49:50+00:00,220.0,8.25,8.15,8.3,1.1500001,16.197184,119.0,890.0,0.28278305114746094,False,REGULAR,USD,put,2026-04-17
21,AAPL260417P00225000,2025-10-16 18:26:50+00:00,225.0,9.9,9.45,9.6,1.5999994,19.277102,165.0,4943.0,0.27600821655273433,False,REGULAR,USD,put,2026-04-17
22,AAPL260417P00230000,2025-10-16 18:19:59+00:00,230.0,11.4,10.85,11.0,1.5499992,15.7360325,610.0,1046.0,0.2682568292236328,False,REGULAR,USD,put,2026-04-17
23,AAPL260417P00235000,2025-10-15 13:51:23+00:00,235.0,11.5,12.45,12.6,0.5600004,5.118834,10.0,916.0,0.2609632009887696,False,REGULAR,USD,put,2026-04-17
24,AAPL260417P00240000,2025-10-16 16:56:08+00:00,240.0,13.86,14.2,14.35,0.71000004,5.3992395,12.0,1647.0,0.25308974456787114,False,REGULAR,USD,put,2026-04-17
25,AAPL260417P00245000,2025-10-16 18:30:06+00:00,245.0,16.8,16.25,16.45,2.1499996,14.675766,187.0,394.0,0.24735249725341796,False,REGULAR,USD,put,2026-04-17
26,AAPL260417P00250000,2025-10-16 18:23:43+00:00,250.0,19.1,18.5,18.7,1.8000011,10.404632,162.0,417.0,0.2406386972045898,True,REGULAR,USD,put,2026-04-17
27,AAPL260417P00255000,2025-10-16 16:55:04+00:00,255.0,20.69,21.0,21.15,0.75,3.7612836,64.0,401.0,0.23346713806152342,True,REGULAR,USD,put,2026-04-17
28,AAPL260417P00260000,2025-10-16 17:27:52+00:00,260.0,23.5,23.7,23.9,0.79999924,3.5242257,9.0,668.0,0.22718057983398435,True,REGULAR,USD,put,2026-04-17
29,AAPL260417P00265000,2025-10-16 18:23:43+00:00,265.0,27.4,26.75,27.0,2.25,8.946322,230.0,135.0,0.2225114370727539,True,REGULAR,USD,put,2026-04-17
30,AAPL260417P00270000,2025-10-16 17:45:06+00:00,270.0,30.23,29.8,30.25,2.42,8.701906,18.0,57.0,0.21646901702880855,True,REGULAR,USD,put,2026-04-17
31,AAPL260417P00275000,2025-10-16 15:27:13+00:00,275.0,32.11,33.2,33.85,-0.43999863,-1.3517623,4.0,34.0,0.21234918518066404,True,REGULAR,USD,put,2026-04-17
32,AAPL260417P00280000,2025-10-16 15:48:45+00:00,280.0,35.97,37.15,37.6,1.0200005,2.918456,3.0,219.0,0.20700866241455074,True,REGULAR,USD,put,2026-04-17
33,AAPL260417P00285000,2025-10-16 15:59:57+00:00,285.0,39.7,40.95,41.65,0.6100006,1.560503,1.0,42.0,0.20359072784423826,True,REGULAR,USD,put,2026-04-17
34,AAPL260417P00290000,2025-10-16 15:21:09+00:00,290.0,43.28,45.1,45.85,1.3999977,3.3428788,2.0,28.0,0.19956244781494142,True,REGULAR,USD,put,2026-04-17
35,AAPL260417P00295000,2025-10-15 15:12:18+00:00,295.0,46.23,49.4,50.15,0.0,0.0,2.0,14.0,0.19367261413574222,True,REGULAR,USD,put,2026-04-17
36,AAPL260417P00300000,2025-10-15 17:30:18+00:00,300.0,52.9,53.8,54.55,0.0,0.0,2.0,173.0,0.18531088134765622,True,REGULAR,USD,put,2026-04-17
37,AAPL260417P00305000,2025-10-14 17:07:32+00:00,305.0,57.69,58.4,59.2,0.0,0.0,2.0,10.0,0.1810384631347656,True,REGULAR,USD,put,2026-04-17
0,AAPL260515C00005000,2025-09-29 16:28:55+00:00,5.0,248.9,240.8,243.2,0.0,0.0,2.0,3.0,2.6601595996093756,True,REGULAR,USD,call,2026-05-15
1,AAPL260515C00010000,2025-09-29 16:28:55+00:00,10.0,243.95,235.9,238.25,0.0,0.0,,2.0,2.134770288085937,True,REGULAR,USD,call,2026-05-15
2,AAPL260515C00030000,2025-07-07 19:25:14+00:00,30.0,179.9,196.7,200.15,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15
3,AAPL260515C00060000,2025-08-04 16:03:15+00:00,60.0,146.61,0.0,0.0,0.0,0.0,,20.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15
4,AAPL260515C00090000,2025-09-22 18:37:11+00:00,90.0,167.85,157.7,159.45,0.0,0.0,3.0,33.0,0.8236101623535155,True,REGULAR,USD,call,2026-05-15
5,AAPL260515C00095000,2025-09-05 15:16:06+00:00,95.0,147.04,164.0,166.45,0.0,0.0,1.0,1.0,1.3442415600585935,True,REGULAR,USD,call,2026-05-15
6,AAPL260515C00100000,2025-09-03 14:10:54+00:00,100.0,138.9,159.2,161.5,0.0,0.0,2.0,5.0,1.2868688000488282,True,REGULAR,USD,call,2026-05-15
7,AAPL260515C00115000,2025-10-10 19:51:58+00:00,115.0,133.95,133.65,135.3,0.0,0.0,,1.0,0.6976348596191408,True,REGULAR,USD,call,2026-05-15
8,AAPL260515C00120000,2025-10-03 17:44:46+00:00,120.0,140.6,128.85,130.65,0.0,0.0,2.0,78.0,0.6787141503906251,True,REGULAR,USD,call,2026-05-15
9,AAPL260515C00125000,2025-07-22 15:24:35+00:00,125.0,92.9,105.6,107.7,0.0,0.0,10.0,41.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-05-15
10,AAPL260515C00130000,2025-09-29 16:28:55+00:00,130.0,127.15,119.3,121.05,0.0,0.0,1.0,74.0,0.6341589318847658,True,REGULAR,USD,call,2026-05-15
11,AAPL260515C00135000,2025-08-22 18:31:22+00:00,135.0,97.7,113.0,115.2,0.0,0.0,2.0,2.0,0.5523726403808593,True,REGULAR,USD,call,2026-05-15
12,AAPL260515C00140000,2025-09-22 18:39:00+00:00,140.0,119.65,109.85,111.3,0.0,0.0,43.0,43.0,0.5893595751953126,True,REGULAR,USD,call,2026-05-15
13,AAPL260515C00145000,2025-09-24 13:37:34+00:00,145.0,112.84,105.1,106.6,0.0,0.0,1.0,14.0,0.5701947277832031,True,REGULAR,USD,call,2026-05-15
14,AAPL260515C00150000,2025-10-15 15:35:13+00:00,150.0,103.79,100.3,101.55,0.0,0.0,1.0,6.0,0.5437057348632813,True,REGULAR,USD,call,2026-05-15
15,AAPL260515C00155000,2025-09-23 16:08:38+00:00,155.0,105.75,95.75,96.9,0.0,0.0,1.0,19.0,0.5288743402099609,True,REGULAR,USD,call,2026-05-15
16,AAPL260515C00160000,2025-09-22 19:37:18+00:00,160.0,100.88,91.2,92.45,0.0,0.0,10.0,17.0,0.5164843273925781,True,REGULAR,USD,call,2026-05-15
17,AAPL260515C00165000,2025-09-26 13:35:57+00:00,165.0,94.74,86.65,87.45,0.0,0.0,3.0,27.0,0.5066577655029296,True,REGULAR,USD,call,2026-05-15
18,AAPL260515C00170000,2025-10-01 19:23:50+00:00,170.0,91.82,82.15,82.95,0.0,0.0,2.0,16.0,0.49219257812500006,True,REGULAR,USD,call,2026-05-15
19,AAPL260515C00175000,2025-10-15 18:00:32+00:00,175.0,80.78,77.55,78.35,0.0,0.0,4.0,25.0,0.4745535943603516,True,REGULAR,USD,call,2026-05-15
20,AAPL260515C00180000,2025-10-15 17:59:23+00:00,180.0,76.31,73.2,73.9,0.0,0.0,2.0,55.0,0.4600578897094727,True,REGULAR,USD,call,2026-05-15
21,AAPL260515C00185000,2025-10-15 16:19:20+00:00,185.0,71.88,68.8,69.35,0.0,0.0,4.0,55.0,0.4426020095825196,True,REGULAR,USD,call,2026-05-15
22,AAPL260515C00190000,2025-10-15 16:16:16+00:00,190.0,67.65,64.4,65.05,0.0,0.0,4.0,57.0,0.4299983758544922,True,REGULAR,USD,call,2026-05-15
23,AAPL260515C00195000,2025-10-15 16:04:33+00:00,195.0,63.01,60.25,60.8,0.0,0.0,10.0,182.0,0.41739474212646477,True,REGULAR,USD,call,2026-05-15
24,AAPL260515C00200000,2025-10-16 16:06:24+00:00,200.0,57.35,56.1,56.55,-0.19000244,-0.3302093,12.0,316.0,0.4037535211181641,True,REGULAR,USD,call,2026-05-15
25,AAPL260515C00210000,2025-10-16 16:18:26+00:00,210.0,48.76,48.1,48.55,-0.7400017,-1.4949529,5.0,1196.0,0.3821472918701171,True,REGULAR,USD,call,2026-05-15
26,AAPL260515C00220000,2025-10-16 16:29:55+00:00,220.0,41.44,40.5,40.85,-1.6000023,-3.7174773,14.0,885.0,0.36002226898193357,True,REGULAR,USD,call,2026-05-15
27,AAPL260515C00230000,2025-10-16 18:02:30+00:00,230.0,33.64,33.4,33.95,-1.9300003,-5.4259214,71.0,692.0,0.3438175970458984,True,REGULAR,USD,call,2026-05-15
28,AAPL260515C00240000,2025-10-16 18:37:44+00:00,240.0,26.95,27.15,27.45,-1.6499996,-5.7692294,41.0,969.0,0.3260870614624023,True,REGULAR,USD,call,2026-05-15
29,AAPL260515C00250000,2025-10-16 16:51:35+00:00,250.0,21.3,21.6,21.75,-1.9500008,-8.3871,51.0,1245.0,0.31143877044677726,False,REGULAR,USD,call,2026-05-15
30,AAPL260515C00260000,2025-10-16 17:42:00+00:00,260.0,16.8,16.8,16.95,-0.62000084,-3.5591323,6.0,2031.0,0.3003304830932617,False,REGULAR,USD,call,2026-05-15
31,AAPL260515C00270000,2025-10-16 18:06:43+00:00,270.0,12.6,12.75,12.95,-1.0999994,-8.029193,48.0,2332.0,0.2910837493896483,False,REGULAR,USD,call,2026-05-15
32,AAPL260515C00280000,2025-10-16 18:10:57+00:00,280.0,9.5,9.6,9.7,-1.0299997,-9.781574,12.0,1072.0,0.28339339660644525,False,REGULAR,USD,call,2026-05-15
33,AAPL260515C00290000,2025-10-16 17:45:12+00:00,290.0,7.1,7.05,7.2,-0.74000025,-9.438778,31.0,926.0,0.2781139083862304,False,REGULAR,USD,call,2026-05-15
34,AAPL260515C00300000,2025-10-16 17:12:25+00:00,300.0,5.35,5.2,5.3,-0.20000029,-3.6036086,25.0,1880.0,0.27448235290527345,False,REGULAR,USD,call,2026-05-15
35,AAPL260515C00310000,2025-10-16 15:20:26+00:00,310.0,3.95,3.8,3.9,-0.20000005,-4.819278,1.0,2112.0,0.2725292474365234,False,REGULAR,USD,call,2026-05-15
36,AAPL260515C00320000,2025-10-16 14:58:54+00:00,320.0,2.88,2.79,2.86,0.1500001,5.4945087,4.0,607.0,0.2714306256103516,False,REGULAR,USD,call,2026-05-15
37,AAPL260515C00330000,2025-10-14 18:55:12+00:00,330.0,2.05,2.04,2.11,0.0,0.0,6.0,336.0,0.27149166015625,False,REGULAR,USD,call,2026-05-15
38,AAPL260515C00340000,2025-10-16 14:01:16+00:00,340.0,1.5,1.5,1.56,-0.120000005,-7.4074073,3.0,765.0,0.27210200561523434,False,REGULAR,USD,call,2026-05-15
39,AAPL260515C00350000,2025-10-15 19:51:47+00:00,350.0,1.13,1.1,1.16,-0.08000004,-6.611573,20.0,509.0,0.2732006274414062,False,REGULAR,USD,call,2026-05-15
40,AAPL260515C00360000,2025-10-10 18:04:51+00:00,360.0,0.9,0.81,0.86,0.0,0.0,11.0,183.0,0.2742992492675781,False,REGULAR,USD,call,2026-05-15
41,AAPL260515C00370000,2025-10-15 16:00:00+00:00,370.0,0.66,0.59,0.64,0.0,0.0,20.0,131.0,0.2756420092773437,False,REGULAR,USD,call,2026-05-15
42,AAPL260515C00380000,2025-10-16 14:10:46+00:00,380.0,0.46,0.45,0.49,-0.049999982,-9.803918,95.0,984.0,0.27808339111328123,False,REGULAR,USD,call,2026-05-15
43,AAPL260515C00390000,2025-10-13 19:03:40+00:00,390.0,0.35,0.33,0.37,0.0,0.0,7.0,87.0,0.2797923583984374,False,REGULAR,USD,call,2026-05-15
44,AAPL260515C00400000,2025-10-16 18:56:14+00:00,400.0,0.27,0.25,0.28,0.0,0.0,38.0,1783.0,0.28174546386718746,False,REGULAR,USD,call,2026-05-15
0,AAPL260515P00005000,2025-09-02 16:41:27+00:00,5.0,0.01,0.0,0.0,0.0,0.0,10.0,3062.0,0.500005,False,REGULAR,USD,put,2026-05-15
1,AAPL260515P00010000,2025-10-06 14:51:02+00:00,10.0,0.02,0.0,0.03,0.0,0.0,1.0,1047.0,1.3750031249999999,False,REGULAR,USD,put,2026-05-15
2,AAPL260515P00015000,2025-09-09 13:57:36+00:00,15.0,0.01,0.0,0.3,0.0,0.0,,2.0,1.509768076171875,False,REGULAR,USD,put,2026-05-15
3,AAPL260515P00035000,2025-10-14 14:07:56+00:00,35.0,0.02,0.0,0.03,0.0,0.0,25.0,63.0,0.8281267187499999,False,REGULAR,USD,put,2026-05-15
4,AAPL260515P00040000,2025-10-09 14:19:25+00:00,40.0,0.02,0.0,0.04,0.0,0.0,,50.0,0.789064609375,False,REGULAR,USD,put,2026-05-15
5,AAPL260515P00045000,2025-10-06 13:32:23+00:00,45.0,0.02,0.0,0.04,0.0,0.0,1.0,46.0,0.7382838671874999,False,REGULAR,USD,put,2026-05-15
6,AAPL260515P00050000,2025-09-17 19:52:44+00:00,50.0,0.03,0.0,0.05,0.0,0.0,1.0,5.0,0.7070341796875,False,REGULAR,USD,put,2026-05-15
7,AAPL260515P00060000,2025-10-16 15:12:32+00:00,60.0,0.02,0.02,0.07,0.01,100.0,2.0,107.0,0.6601596484375001,False,REGULAR,USD,put,2026-05-15
8,AAPL260515P00070000,2025-09-04 15:23:25+00:00,70.0,0.05,0.03,0.15,0.0,0.0,1.0,18.0,0.6347692773437501,False,REGULAR,USD,put,2026-05-15
9,AAPL260515P00080000,2025-08-21 15:26:46+00:00,80.0,0.12,0.06,0.12,0.0,0.0,1.0,5.0,0.570316796875,False,REGULAR,USD,put,2026-05-15
10,AAPL260515P00085000,2025-09-17 15:51:48+00:00,85.0,0.11,0.11,0.16,0.0,0.0,20.0,22.0,0.5654340332031251,False,REGULAR,USD,put,2026-05-15
11,AAPL260515P00090000,2025-09-12 14:18:20+00:00,90.0,0.15,0.13,0.18,0.0,0.0,1.0,7.0,0.5459029785156251,False,REGULAR,USD,put,2026-05-15
12,AAPL260515P00095000,2025-08-05 16:26:08+00:00,95.0,0.33,0.16,0.26,0.0,0.0,1.0,15.0,0.5380905566406251,False,REGULAR,USD,put,2026-05-15
13,AAPL260515P00100000,2025-09-26 18:27:28+00:00,100.0,0.19,0.21,0.25,0.0,0.0,5.0,91.0,0.5170946728515625,False,REGULAR,USD,put,2026-05-15
14,AAPL260515P00105000,2025-09-15 13:43:20+00:00,105.0,0.27,0.0,0.0,0.0,0.0,10.0,0.0,0.2500075,False,REGULAR,USD,put,2026-05-15
15,AAPL260515P00110000,2025-10-06 13:30:02+00:00,110.0,0.21,0.3,0.35,0.0,0.0,57.0,72.0,0.4939015454101563,False,REGULAR,USD,put,2026-05-15
16,AAPL260515P00115000,2025-09-17 17:51:31+00:00,115.0,0.35,0.36,0.41,0.0,0.0,2.0,25.0,0.47998566894531247,False,REGULAR,USD,put,2026-05-15
17,AAPL260515P00120000,2025-10-13 13:46:35+00:00,120.0,0.42,0.43,0.48,0.0,0.0,10.0,93.0,0.46655806884765627,False,REGULAR,USD,put,2026-05-15
18,AAPL260515P00125000,2025-10-13 18:11:09+00:00,125.0,0.48,0.52,0.56,0.0,0.0,4.0,35.0,0.45361874511718747,False,REGULAR,USD,put,2026-05-15
19,AAPL260515P00130000,2025-09-29 14:13:24+00:00,130.0,0.46,0.61,0.66,0.0,0.0,1.0,663.0,0.4419001123046875,False,REGULAR,USD,put,2026-05-15
20,AAPL260515P00135000,2025-10-10 14:57:57+00:00,135.0,0.53,0.73,0.77,0.0,0.0,1.0,85.0,0.43018147949218755,False,REGULAR,USD,put,2026-05-15
21,AAPL260515P00140000,2025-10-16 18:04:19+00:00,140.0,0.87,0.85,0.9,0.16000003,22.535215,2.0,71.0,0.418951123046875,False,REGULAR,USD,put,2026-05-15
22,AAPL260515P00145000,2025-10-08 14:29:39+00:00,145.0,0.72,1.0,1.06,0.0,0.0,2.0,206.0,0.4089414575195312,False,REGULAR,USD,put,2026-05-15
23,AAPL260515P00150000,2025-10-16 14:26:50+00:00,150.0,1.0,1.18,1.23,-0.13999999,-12.280701,12.0,485.0,0.3980773083496094,False,REGULAR,USD,put,2026-05-15
24,AAPL260515P00155000,2025-10-13 14:29:21+00:00,155.0,1.41,1.39,1.43,0.14999998,11.90476,10.0,350.0,0.3878235046386719,False,REGULAR,USD,put,2026-05-15
25,AAPL260515P00160000,2025-10-13 17:47:29+00:00,160.0,1.4,1.62,1.67,0.0,0.0,4.0,332.0,0.37842418457031246,False,REGULAR,USD,put,2026-05-15
26,AAPL260515P00165000,2025-10-16 18:54:28+00:00,165.0,1.94,1.89,1.96,0.1400001,7.777784,40.0,422.0,0.36975727905273437,False,REGULAR,USD,put,2026-05-15
27,AAPL260515P00170000,2025-10-10 19:55:00+00:00,170.0,1.99,2.22,2.27,-0.30999994,-13.478259,2.0,665.0,0.3604189935302734,False,REGULAR,USD,put,2026-05-15
28,AAPL260515P00175000,2025-10-16 17:43:04+00:00,175.0,2.56,2.57,2.64,0.30999994,13.777775,2.0,476.0,0.3518131225585937,False,REGULAR,USD,put,2026-05-15
29,AAPL260515P00180000,2025-10-16 18:04:12+00:00,180.0,3.05,2.99,3.05,0.40999985,15.530296,2.0,605.0,0.34290207885742185,False,REGULAR,USD,put,2026-05-15
30,AAPL260515P00185000,2025-10-16 13:46:28+00:00,185.0,3.05,3.45,3.55,-0.13000011,-4.0880537,20.0,234.0,0.33515069152832033,False,REGULAR,USD,put,2026-05-15
31,AAPL260515P00190000,2025-10-16 15:57:09+00:00,190.0,3.7,4.05,4.15,0.46000004,14.197532,60.0,955.0,0.3282537878417968,False,REGULAR,USD,put,2026-05-15
32,AAPL260515P00195000,2025-10-16 16:17:00+00:00,195.0,4.35,4.65,4.75,0.3499999,8.749998,24.0,638.0,0.31949533050537104,False,REGULAR,USD,put,2026-05-15
33,AAPL260515P00200000,2025-10-16 18:06:05+00:00,200.0,5.69,5.4,5.55,0.94000006,19.789474,60.0,1021.0,0.313483427734375,False,REGULAR,USD,put,2026-05-15
34,AAPL260515P00210000,2025-10-16 14:16:05+00:00,210.0,6.6,7.15,7.3,0.4000001,6.4516144,2.0,1682.0,0.2983163430786132,False,REGULAR,USD,put,2026-05-15
35,AAPL260515P00220000,2025-10-16 17:13:03+00:00,220.0,9.15,9.35,9.55,0.54999924,6.3953395,46.0,755.0,0.284064776611328,False,REGULAR,USD,put,2026-05-15
36,AAPL260515P00230000,2025-10-15 16:21:30+00:00,230.0,10.8,12.2,12.35,0.0,0.0,11.0,1457.0,0.26984372741699214,False,REGULAR,USD,put,2026-05-15
37,AAPL260515P00240000,2025-10-16 14:22:45+00:00,240.0,14.86,15.7,15.9,0.13000011,0.8825534,10.0,716.0,0.2570569900512696,False,REGULAR,USD,put,2026-05-15
38,AAPL260515P00250000,2025-10-16 18:36:16+00:00,250.0,20.55,19.95,20.15,2.209999,12.0501585,25.0,311.0,0.24353783813476562,True,REGULAR,USD,put,2026-05-15
39,AAPL260515P00260000,2025-10-16 18:43:49+00:00,260.0,25.35,25.05,25.25,1.0599995,4.3639336,2.0,5332.0,0.2301712725830078,True,REGULAR,USD,put,2026-05-15
40,AAPL260515P00270000,2025-10-16 16:33:18+00:00,270.0,31.48,31.2,31.45,1.289999,4.272935,6.0,165.0,0.21973436523437498,True,REGULAR,USD,put,2026-05-15
41,AAPL260515P00280000,2025-10-16 15:12:58+00:00,280.0,36.59,37.9,38.6,0.22000122,0.6048975,4.0,136.0,0.21057918334960937,True,REGULAR,USD,put,2026-05-15
42,AAPL260515P00290000,2025-10-16 15:44:36+00:00,290.0,44.77,45.9,46.5,-0.069999695,-0.15610993,2.0,33.0,0.20069158691406247,True,REGULAR,USD,put,2026-05-15
43,AAPL260515P00300000,2025-10-15 14:44:33+00:00,300.0,50.92,54.4,55.0,0.0,0.0,4.0,31.0,0.1878743322753906,True,REGULAR,USD,put,2026-05-15
44,AAPL260515P00310000,2025-10-15 14:45:17+00:00,310.0,59.76,63.45,64.4,0.0,0.0,4.0,47.0,0.1878743322753906,True,REGULAR,USD,put,2026-05-15
45,AAPL260515P00390000,2025-10-09 19:51:15+00:00,390.0,136.95,142.7,144.0,0.0,0.0,,,0.29444064941406245,True,REGULAR,USD,put,2026-05-15
46,AAPL260515P00400000,2025-10-10 18:57:36+00:00,400.0,153.0,152.85,154.15,0.0,0.0,1.0,0.0,0.31995308959960933,True,REGULAR,USD,put,2026-05-15
0,AAPL260618C00005000,2025-10-02 17:32:37+00:00,5.0,252.65,240.45,242.8,0.0,0.0,1.0,150.0,1.9921875390625,True,REGULAR,USD,call,2026-06-18
1,AAPL260618C00010000,2025-04-08 19:37:30+00:00,10.0,160.95,187.15,189.95,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
2,AAPL260618C00015000,2025-07-07 17:42:08+00:00,15.0,195.15,211.25,214.55,0.0,0.0,6.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
3,AAPL260618C00020000,2025-05-09 17:16:45+00:00,20.0,178.5,183.05,186.3,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
4,AAPL260618C00025000,2025-07-30 17:49:42+00:00,25.0,185.35,205.8,209.05,0.0,0.0,2.0,3221.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
5,AAPL260618C00030000,2025-09-10 16:06:51+00:00,30.0,198.12,213.85,217.65,0.0,0.0,1.0,4.0,1.4006377624511717,True,REGULAR,USD,call,2026-06-18
6,AAPL260618C00035000,2025-04-08 14:09:22+00:00,35.0,155.34,162.9,165.65,0.0,0.0,2.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
7,AAPL260618C00040000,2025-05-23 17:03:31+00:00,40.0,157.25,160.25,164.05,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
8,AAPL260618C00045000,2025-10-09 18:50:10+00:00,45.0,209.45,201.2,203.6,0.0,0.0,1.0,3.0,1.0769089123535158,True,REGULAR,USD,call,2026-06-18
9,AAPL260618C00050000,2025-09-19 14:18:29+00:00,50.0,192.41,195.75,199.2,0.0,0.0,1.0,1549.0,1.0244189404296877,True,REGULAR,USD,call,2026-06-18
10,AAPL260618C00055000,2025-09-22 14:35:56+00:00,55.0,199.07,191.65,193.85,0.0,0.0,25.0,227.0,1.0078174609375,True,REGULAR,USD,call,2026-06-18
11,AAPL260618C00060000,2025-09-19 13:48:45+00:00,60.0,182.03,186.85,189.2,0.0,0.0,1.0,271.0,0.9870606762695313,True,REGULAR,USD,call,2026-06-18
12,AAPL260618C00065000,2025-09-19 13:48:37+00:00,65.0,177.08,181.7,184.2,0.0,0.0,1.0,100.0,0.9240730249023439,True,REGULAR,USD,call,2026-06-18
13,AAPL260618C00070000,2025-09-19 14:15:21+00:00,70.0,173.17,176.35,179.8,0.0,0.0,1.0,540.0,0.8891612646484374,True,REGULAR,USD,call,2026-06-18
14,AAPL260618C00075000,2025-09-19 13:49:03+00:00,75.0,167.55,172.25,174.65,0.0,0.0,1.0,396.0,0.8800060827636718,True,REGULAR,USD,call,2026-06-18
15,AAPL260618C00080000,2025-09-04 19:50:00+00:00,80.0,161.3,178.05,181.45,0.0,0.0,1.0,316.0,1.4259672256469726,True,REGULAR,USD,call,2026-06-18
16,AAPL260618C00085000,2025-10-16 17:24:14+00:00,85.0,165.3,162.6,165.0,27.410004,19.878168,80.0,147.0,0.8220232641601561,True,REGULAR,USD,call,2026-06-18
17,AAPL260618C00090000,2025-10-10 17:53:36+00:00,90.0,160.37,156.9,160.3,0.0,0.0,1.0,1728.0,0.7664818273925782,True,REGULAR,USD,call,2026-06-18
18,AAPL260618C00095000,2025-10-15 19:56:33+00:00,95.0,155.88,152.15,155.65,0.0,0.0,42.0,336.0,0.7506128454589844,True,REGULAR,USD,call,2026-06-18
